,text,label_category
267,Good wine selection as well as tap beers at happy hour prices until 7pm .,"[0, 0, 1, 1, 0, 0]"
268,i will definitely go back ! ! Sports on flat screen tv above bar kept me entertained through 3 rounds .,"[1, 0, 0, 0, 0, 1]"
269,Very good value,"[0, 0, 0, 0, 0, 1]"
270,"All I can say is $ 2 pints during happy hour and the some of the cheapest oysters you 'll find in the city , though the quality is some of the best .","[0, 0, 1, 1, 0, 0]"
271,"I did n't take a look at the rest menu , but the oysters were fantastic .","[0, 0, 0, 1, 0, 0]"
272,There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $ 8 !,"[0, 0, 1, 0, 0, 0]"
273,You wo n't find that anywhere in Manhattan .,"[0, 0, 0, 0, 0, 1]"
274,The atmosphere is great if your looking for a laid back scene and an inexpensive way to spend a weekend afternoon .,"[1, 0, 0, 0, 0, 0]"
275,$ 2 pints and tasty oysters is a great way to go .......you wo n't be dissapointed .,"[0, 0, 1, 1, 0, 0]"
276,Came looking for this place because I heard good things .,"[0, 0, 0, 0, 1, 0]"
277,Went inside and I started to get excited .,"[0, 0, 0, 0, 1, 0]"
278,"The menu looked good , except for offering the Chilean Sea Bass , but the server does not offer up the specials that were written on the board outside .","[0, 1, 0, 1, 0, 0]"
279,"Whem asked , we had to ask more detailed questions so that we knew what the specials were .","[0, 1, 0, 0, 0, 0]"
280,"Finally got our food after waiting a long time for oysters , does n't take that long to shuck 'em , the place is n't that big , and it was OK . Looked good , lacked in seasoning , maybe that 's why they leave the Old Bay on the Table , to season everything yourself .","[0, 1, 0, 1, 0, 0]"
281,"Great idea and base for restaurant , but work on the details , people who think this was good need to go back to the shore towns and rethink what it should have tasted like .","[0, 0, 0, 0, 0, 1]"
282,"Went on a 3 day oyster binge , with Fish bringing up the closing , and I am so glad this was the place it O trip ended , because it was so great !","[0, 0, 0, 0, 0, 1]"
283,You ca n't go wrong here .,"[0, 0, 0, 0, 0, 1]"
284,"When I visited my friend who lives in the Upper Eastside , she recommended that we go to this restaurant .","[0, 0, 0, 0, 1, 0]"
285,At first I was slightly skeptical because it was a sushi restaurant in the middle of NYC .,"[0, 0, 0, 0, 1, 0]"
286,Boy was I wrong !,"[0, 0, 0, 0, 0, 1]"
287,The food was great and the service was even better .,"[0, 1, 0, 1, 0, 0]"
288,"The best part of the experience was knowing that the manager ( a bubbly , friendly young woman with a great smile ) truly cared about how we were doing .","[0, 1, 0, 0, 0, 0]"
289,I would definently recommend this restaurant .,"[0, 0, 0, 0, 0, 1]"
290,The worst excuse for Japanese food I 've ever encountered .,"[0, 0, 0, 0, 0, 1]"
291,The soup for the udon was soy sauce and water .,"[0, 0, 0, 1, 0, 0]"
292,The sushi was awful !,"[0, 0, 0, 1, 0, 0]"
293,The rice was poor quality and was cooked so badly it was hard .,"[0, 0, 0, 1, 0, 0]"
294,"Furthermore , the rice had no seasoning , so the sushi was bland and disgusting .","[0, 0, 0, 1, 0, 0]"
295,"The fish was adequate , but inexpertly sliced .","[0, 0, 0, 1, 0, 0]"
296,It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine .,"[0, 0, 0, 0, 0, 1]"
297,Do n't be fooled by crowds of people .,"[0, 0, 0, 0, 0, 1]"
298,The service is awful .,"[0, 1, 0, 0, 0, 0]"
299,This place is not worth the prices .,"[0, 0, 1, 0, 0, 0]"
300,"Also , do n't plan on asking for your favorite roll , if it 's not on the menu , you ca n't have it .","[0, 1, 0, 1, 0, 0]"
301,Great sushi experience .,"[0, 0, 0, 1, 0, 0]"
302,Nice value .,"[0, 0, 1, 0, 0, 0]"
303,Unique apppetizers .,"[0, 0, 0, 1, 0, 0]"
304,Try sushimi cucumber roll .,"[0, 0, 0, 1, 0, 0]"
305,"When I saw that their website had a link to da Ciro in Napoli , I knew there was going to be good pizza !","[0, 0, 0, 0, 1, 0]"
306,Their Margarita is best I 've had since I 've returned from Naples !,"[0, 0, 0, 1, 0, 0]"
307,"The tomatoes , the crust , the mozzarella--everything is perfect !","[0, 0, 0, 1, 0, 0]"
308,Brava La Pizza Fresca !,"[0, 0, 0, 0, 0, 1]"
309,"I came here with a friend and we both had really delicious pastas ... mine was pesto linguini with shrimp and hers linguini with a pomodoro sauce and lobster ... both were really great , but came out a little warm ( not hot ) .","[0, 0, 0, 1, 0, 0]"
310,"However , looking at the table next to ours , we both sort of wished we had ordered pizza , which looked PERRRRRRRRRFECT .","[0, 0, 0, 1, 1, 0]"
311,"Still , nice service and the desserts were great ... Lovely tiramisu and a DELICIOUS molten chocolate cake that was incredibly rich and wonderful .","[0, 1, 0, 1, 0, 0]"
312,"Nice restaurant overall , with classic upscale Italian decor .","[1, 0, 0, 0, 0, 0]"
313,"great wine list ( italian ) , good food , service was INITIALLY fine .","[0, 1, 0, 1, 0, 0]"
314,"After the main course came , we did n't see our waiter for at least 40 MINUTES !","[0, 1, 0, 0, 0, 0]"
315,"( food was delivered by a busboy , not waiter ) We got no cheese offered for the pasta , our water and wine glasses remained EMPTY our entire meal , when we would have easily spent another $ 20 on wine .","[0, 1, 0, 0, 0, 0]"
316,"We could not catch our waiter 's eye , and he ignored us .","[0, 1, 0, 0, 0, 0]"
317,This was on a Tuesday night .,"[0, 0, 0, 0, 1, 0]"
318,The table next to us asked if he crushed the grapes himself when their long overdue bottle of wine finally arrived .,"[0, 1, 0, 0, 1, 0]"
319,"We laughed when he finally offered us a dessert menu and we left a 10 percent tip , which was generous , I feel .","[0, 0, 0, 0, 1, 0]"
320,kalbi and nebbiolo do work together .,"[0, 0, 0, 0, 0, 1]"
321,"i know we 're talking about italian here ... but such remark depicts the worldly somelier of LPF , who is a true gourmand savvy not only in wine but in the basics of good eat .","[0, 1, 0, 0, 0, 0]"
322,LPF 's simply delicious and fantasically authentic neopolitan style pizza is excellente ...my usual 1st course that can easily turn into the 2nd and 3rd .,"[0, 0, 0, 1, 0, 0]"
323,"word of advice , save room for pasta dishes and never leave until you 've had the tiramisu .","[0, 0, 0, 1, 0, 0]"
324,Our second time at Sala Thai was pleas ant .,"[0, 0, 0, 0, 1, 0]"
325,We were a group of 8 and well seved .,"[0, 1, 0, 0, 1, 0]"
326,My fish was delicious in an incredible curry sauce .,"[0, 0, 0, 1, 0, 0]"
327,Acceptable prices .,"[0, 0, 1, 0, 0, 0]"
328,I 'll be back soon .,"[0, 0, 0, 0, 0, 1]"
329,Everything at Sala Thai is tasty and well-portioned .,"[0, 0, 0, 1, 0, 0]"
330,"The calamari comes with an incredible sauce , and the duck noodles are yummy as well .","[0, 0, 0, 1, 0, 0]"
331,"The ambience is less than special ; however , if you 're looking for a filling , above-average Thai dinner , this is the place to go !","[1, 0, 0, 1, 0, 0]"
332,I really liked this place .,"[0, 0, 0, 0, 0, 1]"
333,"Everything I had was good , and I 'm a eater .","[0, 0, 0, 1, 0, 0]"
334,It was pretty inexpensive too .,"[0, 0, 1, 0, 0, 0]"
335,this little place has a cute interior decor and affordable city prices .,"[1, 0, 1, 0, 0, 0]"
336,"the pad se ew chicken was del icious , however the pad thai was far too oily .","[0, 0, 0, 1, 0, 0]"
337,i would just ask for no oil next time .,"[0, 0, 0, 0, 0, 1]"
338,"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers , we sat at the sushi bar to be closer to the action .","[0, 0, 0, 0, 1, 0]"
339,"I asked the chef what he recommends and he asked me if I like Uni . ( For those of you who do n't know , Uni is Sea Urchin in Japanese , which happens to be my favorite . ) He served me an Uni Hand roll , which I never had before , and let me tell you ...IT WAS HEAVEN !","[0, 0, 0, 1, 0, 0]"
340,"Aside from the Sea Urchin , the chef recommended an assortment of fish including Fatty Yellow Tail , Boton Shrimp , Blue Fin Torro ( Fatty Tuna ) , Sea Eel , etc .","[0, 0, 0, 1, 0, 0]"
341,The sake menu should not be overlooked !,"[0, 0, 0, 1, 0, 0]"
342,"All in all , this midtown gem instantly became one of my favorite sushi restaurants in the city .","[0, 0, 0, 0, 0, 1]"
343,Try the lobster teriyaki and the rose special roll .,"[0, 0, 0, 1, 0, 0]"
344,Average . Completely Average .,"[0, 0, 0, 0, 0, 1]"
345,"If you 're in town , it 's worth searching for another place .","[0, 0, 0, 0, 0, 1]"
346,"The service , however , was a bright flower in a garden .","[0, 1, 0, 0, 0, 0]"
347,"I was n't there for the Half-Price Saturday Night Special , but Tuesday Night .","[0, 0, 0, 0, 1, 0]"
348,"Perhaps it was an off night , but it was suprisingly average for a 9.3 rating .","[0, 0, 0, 0, 0, 1]"
349,This is the first time Citysearch did't call it right .,"[0, 0, 0, 0, 0, 1]"
350,"I tend to judge a sushi restaurant by its sea urchin , which was heavenly at sushi rose .","[0, 0, 0, 1, 0, 0]"
351,"It melted in my little mouth and the perfect consistency-not too fishy , crea my , and slightly buttery .","[0, 0, 0, 1, 0, 0]"
352,The sushi seemed pretty fresh and was adequately proportioned .,"[0, 0, 0, 1, 0, 0]"
353,The rice to fish ration was also good--they did n't try to overpack the rice .,"[0, 0, 0, 1, 0, 0]"
354,We took advanatage of the half price sushi deal on saturday so it was well worth it .,"[0, 0, 1, 0, 0, 0]"
355,We were fans of the half-price Saturday night option until some inedible squid during a recent visit .,"[0, 0, 0, 1, 1, 0]"
356,"They kindly brought us more to see if it was better , but it was not !","[0, 0, 0, 1, 0, 0]"
357,The miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past .,"[0, 0, 0, 1, 0, 0]"
358,We were sorry to check them off our list as we had enjoyed and recommended the place in the past .,"[0, 0, 0, 0, 0, 1]"
359,"Average to good Thai food , but terrible delivery .","[0, 1, 0, 1, 0, 0]"
360,I 've waited over one hour for food .,"[0, 1, 0, 0, 0, 0]"
361,They were very abrupt with me when I called and actually claimed the food was late because they were out of rice .,"[0, 1, 0, 0, 0, 0]"
362,A Thai restaurant out of rice during dinner ?,"[0, 0, 0, 0, 0, 1]"
363,"The food arrived 20 minutes after I called , cold and soggy .","[0, 1, 0, 1, 0, 0]"
364,A friend from Seattle and I went on a Thursday night around 8:30 .,"[0, 0, 0, 0, 1, 0]"
365,"Everything was wonderful ; food , drinks , staff , mileau .","[0, 1, 0, 1, 0, 0]"
366,I would highly recommend this place !,"[0, 0, 0, 0, 0, 1]"
367,There are many Thai places in the city but so far Toons is # 1 .,"[0, 0, 0, 0, 0, 1]"
368,Their pad penang is delicious and everything else is fantastic .,"[0, 0, 0, 1, 0, 0]"
369,The price is reasonable although the service is poor .,"[0, 1, 1, 0, 0, 0]"
370,"Toons has recently been redone , so it 's now a very attractive space .","[1, 0, 0, 0, 0, 0]"
371,The food 's as good as ever .,"[0, 0, 0, 1, 0, 0]"
372,"In an area sadly lacking in decent Thai food , this is one of the best spots .","[0, 0, 0, 0, 0, 1]"
373,"For authentic Thai food , look no further than Toons .","[0, 0, 0, 1, 0, 0]"
374,"Ive been to many Thai restaurants in Manhattan before , and Toons is by far the best Thai food Ive had ( except for my mom 's of course ) .","[0, 0, 0, 1, 1, 0]"
375,"Try the Pad Thai , or sample anything on the appetizer menu...they 're all delicious .","[0, 0, 0, 1, 0, 0]"
376,VT is what baby pizzas hope to be when they grow up .,"[0, 0, 0, 0, 0, 1]"
377,"They sit and read about the exploits of a VT pizza : its deliciousness ; its flaky , tender crust ; the perfection of the tomato sauce and cheese combinations ; the supreme pepperoni .","[0, 0, 0, 1, 0, 0]"
378,They pray to their Food Gods to make them into a good pizza like VT 's .,"[0, 0, 0, 1, 0, 1]"
379,Some baby pizzas get their wish .,"[0, 0, 0, 0, 0, 1]"
380,Others have to go to other restaurants and feel sad until they 're eaten .,"[0, 0, 0, 0, 0, 1]"
381,"Yeah , sometimes the service can be slow .","[0, 1, 0, 0, 0, 0]"
382,"If that 's a problem , go to McDonald 's and destroy your insides .","[0, 0, 0, 0, 0, 1]"
383,"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best , freshly baked bread !","[0, 0, 0, 1, 0, 0]"
384,Veal Parmigana - Better than Patsy 's !,"[0, 0, 0, 1, 0, 0]"
385,Much more reasonably priced too !,"[0, 0, 1, 0, 0, 0]"
386,I take all my NYC guests to VT 's .,"[0, 0, 0, 0, 0, 1]"
387,This is one great place to eat pizza more out but not a good place for take-out pizza .,"[0, 0, 0, 1, 0, 0]"
388,"Because of the delicate thin crust , take-out pies get soggy in their boxes .","[0, 0, 0, 1, 0, 0]"
389,Try their plain pizza with fresh garlic or eggp lant .,"[0, 0, 0, 1, 0, 0]"
390,"Their eggplant is so delicate , sweet tender !","[0, 0, 0, 1, 0, 0]"
391,"Also , top the meal with a delicious and perfect slice of tiramisu .","[0, 0, 0, 1, 0, 0]"
392,Waiters are slow but sweet .,"[0, 1, 0, 0, 0, 0]"
393,I 've been living in the Columbia University area for about 10 years with 3 kids - now in their teens .,"[0, 0, 0, 0, 1, 0]"
394,This is one of our all-time favorite .,"[0, 0, 0, 0, 0, 1]"
395,I 'd call it an 'italian dinner ' .,"[0, 0, 0, 0, 0, 1]"
396,Nice Family owned traditional restaurant .,"[0, 0, 0, 0, 0, 1]"
397,Fresh ingredients and everything is made to order .,"[0, 0, 0, 1, 0, 0]"
398,I was pleasantly surprised to find this gem in Hoboken .,"[0, 0, 0, 0, 0, 1]"
399,Friendly staff that actually lets you enjoy your meal and the company you 're with .,"[0, 1, 0, 0, 0, 0]"
400,"I did n't expect much from this tiny establishment , but after passing it up so many times , I took a chance 1 night tried it w some friends .","[0, 0, 0, 0, 1, 0]"
401,We were pleasantly surprised .,"[0, 0, 0, 0, 0, 1]"
402,"The ambiance is minimal the food is not phenomenal , but some dishes are quite good , such as the eggplant parmesan , veal in carozza chicken saltimbocca .","[1, 0, 0, 1, 0, 0]"
403,"Do n't expect over-the-top service - this is a small place w a small staff , but they were friendly very accommodating , when they could be found .","[0, 1, 0, 0, 0, 0]"
404,"The bruscetta is a bit soggy , but the salads were fresh , included a nice mix of greens ( not iceberg ) all dishes are served piping hot from the kitchen .","[0, 0, 0, 1, 0, 0]"
405,A word to the wise - the Hoboken health inspector clued me to his findings that this is THE cleanest restaurant in town .,"[0, 0, 0, 0, 0, 1]"
