,text,label_category
260,"Toshiba is a great brand, even though I haven't had it for a long time, I am very happy with it!","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
261,"This is the first laptop I've owned, althougth I used several at my previous job.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
262,"The screen graphics and clarity, and sharpness are great.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
263,I've already recommended this laptop to a friend who eye'd the computer when I took it out of my bag.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
264,I like the laptop overall.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
265,The only thing i can say is that the touch pad doesnt work like it should all the time.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
266,Sometimes you really have to tap the pad to get it to work,"[0, 0, 1, 0, 0, 0, 1, 0, 0]"
267,This is a great little computer for the price.,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
268,"Simple to use, and great graphics.","[0, 0, 0, 0, 0, 0, 1, 1, 0]"
269,It has everything I would need for a home computer.,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
270,I'm very impressed.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
271,It was secure and easy to navigate.,"[0, 0, 0, 0, 0, 1, 1, 0, 0]"
272,It is everything that I would want in a computer.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
273,"Besides the great look, it is a great machine.","[0, 1, 0, 0, 0, 0, 0, 1, 0]"
274,I would definitely not go back to using a PC after using the mac.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
275,Once again apple stands alone at the top of the charts.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
276,"I enjoy very much my new Toshiba, purchased specifially for attending online schooling.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
277,"I have found it very easy to use, very imformative, wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs.","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
278,"I have found also, it is very easy to be able to access wireless internet access; without having to have extra equipment and/or complicated routes to take to be able to do so.","[1, 0, 0, 0, 0, 0, 0, 0, 0]"
279,"I also love the small, convenient size of my laptop, making it a perfect tool for my academic studies.","[0, 1, 0, 0, 0, 0, 1, 0, 1]"
280,I am very pleased with my purchase!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
281,This laptop serves all my needs.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
282,Screen size is perfect for portable use in any environment.,"[0, 1, 0, 1, 0, 0, 0, 0, 0]"
283,Price and purpose is awesome!,"[0, 0, 0, 0, 1, 0, 0, 0, 1]"
284,I have been very pleased with the performance of this laptop.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
285,"The battery life seems to be very good, and have had no issues with it.","[0, 0, 1, 0, 0, 0, 0, 0, 0]"
286,Great product.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
287,The laptop was very easy to set up.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
288,I did not have to call the support line at all.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
289,Everything was so easy.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
290,I purchased two laptops (for my husband and 16 year old daughter).,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
291,"My husband uses it mostly for games, email and music.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
292,"My daughter uses it for games, email, facebook, pictures and music.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
293,They were able to set-up with labtops themselves within a few minutes.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
294,It works fine with our wireless and they've had not problems.,"[1, 0, 0, 0, 0, 0, 0, 1, 0]"
295,It's a great product for a great price!,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
296,"Waited on getting this computer, but it has been a great change.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
297,Ease of use is just one of the benefits I love about my Mac.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
298,Purchased as a gift for a friend.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
299,The service I received from Toshiba went above and beyond the call of duty.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
300,"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.","[0, 0, 1, 0, 0, 1, 1, 0, 0]"
301,It is extremely portable and easily connects to WIFI at the library and elsewhere.,"[1, 0, 0, 1, 0, 0, 0, 0, 0]"
302,Just what the doctor ordered.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
303,2nd Mac book I have purchased from MacConnection.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
304,I cannot be happier with the service or product.,"[0, 0, 0, 0, 0, 1, 0, 1, 0]"
305,power supply went bad after 2 weeks --,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
306,after much effort and 10 days ASUS replaced it,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
307,The WiFi is very weak.,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
308,"I have other computers that get strong signals that don't drop in places that this ""net""book loses its signal.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
309,Summary: Spend your money elsewhere,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
310,This is a nicely sized laptop with lots of processing power and long battery life.,"[0, 1, 1, 0, 0, 0, 0, 0, 0]"
311,Love it so far.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
312,The Toshiba Net book operates very well.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
313,The only objection I have is that after you buy it the windows 7 system is a starter and charges for the upgrade.,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
314,"I bought this netbook for traveling, and it's great - light, functional, and meets my needs.","[0, 1, 1, 1, 0, 0, 0, 1, 0]"
315,"The touchpad is extremely sensitive, which is the only drawback.","[0, 0, 1, 0, 0, 0, 0, 1, 0]"
316,"Otherwise, I love it!","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
317,I shopped around before buying.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
318,I wasn't really sure I wanted to spend that kind of money!,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
319,It Was a great deal after all.,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
320,I LOVE it!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
321,I should have bought one a long time ago.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
322,Not enough time for me to give it 5 stars!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
323,"I've had the MacBook Pro 15 for about three weeks, and it really is a great computer.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
324,I have only had PCs with Windows before so this takes a little getting use to.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
325,The real stand out on this computer is the feel of the keyboard and it's speed.,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
326,"It is fast booting up , shutting down, and connection with the internet.","[1, 0, 1, 0, 0, 0, 0, 0, 0]"
327,The one thing I wish it had was a detailed hardcopy manuel.,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
328,"I think the manual is somewhere on the hard drive, but I rather have a hard copy.","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
329,"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
330,It's priced very reasonable and works very well right out of the box.,"[0, 0, 1, 0, 1, 0, 0, 0, 0]"
331,"If you want a little more custom ability, drop a few bucks and upgrade to one of the more robust versions of Win 7 and grab a 2GB stick of memory to spice it all up a bit more.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
332,(I found a 2GB stick for a bit under $50),"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
333,"Nice and portable and definitely a decent enough system to keep you entertained while sitting in the airplane for a couple of hours, or at the hotel taking care of some last minute details and documents.","[0, 0, 0, 1, 0, 0, 0, 1, 1]"
334,My ONLY issues are:,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
335,the screen/video resolution won't increase to a higher resolution then 1024 x 60,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
336,"That being said, it still runs video in full screen decently.","[0, 0, 1, 0, 0, 0, 0, 0, 0]"
337,"The sound is a bit quiet if you're on a plane, this can easily be overcome with a decent pair of head phones.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
338,"Bottom line, I doubt you'd be overly disappointed if you invest in this machine.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
339,"Okay, let's just start out by saying I am in no way a computer techy.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
340,"I am a wife, mom and a school teacher and a college student.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
341,"Trying to balance all of my roles leaves very little time for me to do anything, so I want to manage my time I do have to be the most efficient.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
342,I work on a PC at home and have used Pc all through college.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
343,"I use the computer to basically check emails, surf the web, print coupons and for my college papers.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
344,I was getting extrememly frustrated when I would want to do these simple taks that I would have to wait and wait and wait for things to download or virus that would clog up my PC.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
345,It would take up too much time to do reaearch for my papers and I would be up hours-just because the computer was too slow.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
346,My brother is a computer wiz and would laugh at me because he used an Apple.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
347,"Finally, I couldn't take it anymore and ordered my Apple.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
348,"Yes, I thought the expese was a little much, but I now realize you get what you pay for.","[0, 0, 0, 0, 1, 0, 0, 1, 0]"
349,"I love my Apple, it is quick and easy to use.","[0, 0, 1, 0, 0, 0, 1, 1, 0]"
350,"I've had to call Apple support to set up my new printer and have had wonderful experiences with helpful, english speaking (from Vancouver) techs that walked me through the processes to help me.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
351,I can't say enough of how satisfied I am with their product and help aftermarket.,"[0, 0, 0, 0, 0, 1, 0, 1, 0]"
352,Money and time well spent!,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
353,Highly recommended!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
354,I was looking for a mac which is portable and has all the features that I was looking for.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
355,"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.","[0, 0, 0, 0, 1, 0, 0, 1, 0]"
356,"The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great.","[0, 0, 1, 0, 0, 0, 0, 0, 1]"
357,I would recommend anyone to buy from pcconnection express.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
358,Speakers doesn't sound that great.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
359,The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
360,This was an update from an early MacBook Pro.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
361,"Love the speed, especially!","[0, 0, 1, 0, 0, 0, 0, 0, 0]"
362,So glad I decided to upgrade!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
363,"Thanks, MacConnection, for making this a seamless purchase!","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
364,"I've owned this labtop for less then two months, already the mouse button has broke.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
365,"Still under warrenty so called Toshiba, no help at all.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
366,I'm stuck w/ a broken computer.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
367,"Will not buy another Toshiba, this is my second, not happy w/ either.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
368,This is my 3rd Apple Laptop and first MacBook Pro.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
369,"I love its solid build, light wt and excellent battery life (for now).","[0, 1, 1, 0, 0, 1, 0, 0, 0]"
370,Excellent LED monitor and well equipped.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
371,I love the Apple products.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
372,"The Toshiba Mini Notebook, Model NB 305-N410BL, is a great little computer.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
373,"It is easy to use, its keyboard easily accommodates large hands, and its weight is fantasic.","[0, 1, 0, 0, 0, 0, 1, 0, 0]"
374,"Upgrading from Windows 7 Starter, thru Windows 7 Home Premium, to Windows 7 Professional was a snap;","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
375,both upgrades were quickly accomplished after purchasing the necessary Product Key.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
376,"Other installed features, such as certain printer software, are also most attractive.","[0, 1, 0, 0, 0, 0, 0, 0, 0]"
377,"Ever since I bought this laptop, so far I've experience nothing but constant break downs of the laptop and bad customer services I received over the phone with toshiba customer services hotlines.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
378,I constantly had to send my laptop in for services every 3 months and it always seems to be the same problem that they said they had already fixed.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
379,"Toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another, and I am not kidding you, I called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again, since they make it sound like they don't have your history list of your calls right in front of them.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
380,It's a long and tirring process that after a while it seems like their game plan was to wear you out so you would want to give up on contacting them.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
381,"And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
382,"Long story short, since I experience so many problems with my laptop every since I bought it from day one, I didn't ask for a new laptop or a refund of what I pay for a crapy laptop, but just an extension of my laptop warranty for another year, they made a big deal of out that and after so many calls and complaints about their products and services, they finally gave in.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
383,Was this product worth my time and money to ever want to purchase another products that is toshiba or relating to toshiba?,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
384,Probably not ever again.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
385,I'll rather be out of date then spend more money on toshiba.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
386,Remember to do your research first before consider buying a toshiba product.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
387,All I can say is W-O-W.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
388,This laptop is insane!!!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
389,It's so nice to look at and the keys are easy to type with.,"[0, 1, 0, 0, 0, 0, 1, 0, 0]"
390,I bought a protector for my key pad and it works great :),"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
391,This is definitely a computer worth the money;,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
392,The mouse is a little bit different than what you're used to though- it has one big flat panel and one full bar (instead of two separate ones) to click with- but you get used to it quite quickly.,"[0, 1, 0, 0, 0, 0, 1, 0, 0]"
393,"AND the best part is that it even comes with a free printer (when they have a certain promotion/offer going, of course)!","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
394,"Overall, this laptop is definitely a keeper with its simple yet stylish design and its array of fantastic colors to choose from.","[0, 1, 0, 0, 0, 0, 0, 1, 0]"
395,The Apple team also assists you very nicely when choosing which computer is right for you :),"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
396,"Obviously, this Macbook is P-E-R-F-E-C-T for me because it does exactly what I need in an easy-to-function way.","[0, 0, 0, 0, 0, 0, 1, 1, 0]"
397,DEFINITELY recommended!!!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
398,"Not a bad laptop, it's a bit slow, but gets the job done.","[0, 0, 1, 0, 0, 0, 0, 1, 0]"
399,The lcd screen stopped working on mine after 10 months.,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
400,I could not find a phone number anywhere to call an actual live person for tech support and had to result the their online chat.,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
401,"upon giving them the serial number the first thing I was told, was that it was out of warranty and I could pay to have it repaired even though I had the receipt in front of me proving it still had 2 months left on the warranty.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
402,even though I had the receipt in front of me proving it still had 2 months left on the warranty.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
403,Dealing with the support drone on the other end of the chat was sheer torture.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
404,English must have been his third or fourth language.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
405,"His language was so bad I swore I was taking the turing test, and it was failing.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
406,after trying to get some help he disconnected on me.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
407,After that I turned to email in my next vain help to get them to acknowledge that the warranty was still valid.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
408,"After 4 days, being denied 6 times and told off once, I managed to get through and was able to send them a scanned copy of the receipt.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
409,After that the said it was under warranty.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
410,Then they had me jump through many hoops and questions to see if they could find another way to invalidate me.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
411,"After they found no other way, they told me to courier it to them(since they don't allow the use of the post office) at my expense, and sent me a 4 page list of very specific packaging instructions to follow or it wouldn't be covered.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
412,I managed to comply with these too and now have to wait and see if they can find another way to screw me.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
413,They really do have the worlds very worst repair service.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
414,"This computer gets very hot, before shutting down.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
415,It is not ideal for children because of the temp.,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
416,"I Contacted HP  about this situation and was given excuses, without results.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
417,They didn't even try to assist me or even offer a replacement.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
418,I will never purchase a HP again ever.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
419,"Let's just get this out of the way, I love Apple!","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
420,So this review might be a tad bit bias.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
421,But the Macbook is the best!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
422,It is super easy to use.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
423,All you have to do is turn it on and it works.,"[0, 0, 1, 0, 0, 0, 1, 0, 0]"
424,"It is very durable, I am pretty rough when it comes to electronics and it has taken it all with no reprecutions yet.","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
425,"I don't do any high tech stuff on it, just write papers, check mail, and sometimes play games, so I can't reccomend it if you are in the computer field.","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
426,But if you are in the computer field you probably wouldn't be here.:),"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
427,In the past four years I've had it I have never once gotten a virus.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
428,"I did have to replace the battery once, but that was only a couple months ago and it's been working perfect ever since.","[0, 0, 1, 0, 0, 1, 0, 0, 0]"
